안심식당번호,시군구명,사업장명,정제지번주소,전화번호,정제WGS84위도,정제WGS84경도
26531,남양주시,아웃백스테이크하우스남양주현대아울렛점,경기도 남양주시 다산동 6141번지,031-558-7981,37.6161029057,127.1524431285
26532,남양주시,다산랑만,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
2421,남양주시,"배갈비,태릉배갈비",경기도 남양주시 금곡동 185-18번지,031-559-8588,37.6352803287,127.2151664197
2422,남양주시,남양주축협한우명가,경기도 남양주시 화도읍 창현리 555-4번지,031-560-4812,37.6465592026,127.3054005058
2424,남양주시,만리장성,경기도 남양주시 진건읍 사능리 600-3번지,031-573-2006,37.6513470974,127.1784772633
2426,남양주시,소담촌 마석점,경기도 남양주시 화도읍 마석우리 541-1번지,031-592-8545,37.6582868831,127.3007328844
2428,남양주시,맷돌36샤브샤브,경기도 남양주시 화도읍 마석우리 514-13번지,031-593-3939,37.6580785222,127.2948606613
2430,남양주시,광릉돌솥밥,경기도 남양주시 진접읍 팔야리 732-6번지,031-527-3334,37.7496438017,127.2086783633
2432,남양주시,쿠우쿠우 별내점,경기도 남양주시 별내동 1006번지,031-574-6274,37.6461610351,127.1254038289
35509,남양주시,족발야시장 남양주금곡점,경기도 남양주시 금곡동 427-27번지,031-559-4969,37.6339018601,127.2080314376
2417,남양주시,아리랑한식뷔페,경기도 남양주시 일패동 72번지,031-511-5432,37.6265090696,127.1896788895
2419,남양주시,쿠우쿠우호평점,경기도 남양주시 호평동 639번지,031-511-6275,37.6556538190,127.2440773974
28107,남양주시,김삿갓밥집(본점),경기도 남양주시 화도읍 구암리 473-7번지,,37.6643587239,127.3614449834
28109,남양주시,햇반,경기도 남양주시 화도읍 금남리 511-19번지,031-591-5554,37.6349741836,127.3533618149
28110,남양주시,서호레스토랑,경기도 남양주시 화도읍 금남리 571-17번지,031-592-1864,37.6327094732,127.3514962266
28112,남양주시,삼봉푸줏간,경기도 남양주시 조안면 삼봉리 254번지,,37.5936626007,127.3374709404
29180,남양주시,상도늘보리(남양주호평점),경기도 남양주시 호평동 273-1번지,031-593-7440,37.6618128602,127.2496231985
28377,남양주시,바다향기,경기도 남양주시 별내동 932-1번지,031-575-1636,37.6577862059,127.1247445506
28379,남양주시,별난고기,경기도 남양주시 별내동 945번지,031-571-3888,37.6588611944,127.1254987517
28381,남양주시,춘향골남원추어탕,경기도 남양주시 와부읍 덕소리 512-6번지,031-577-8866,37.5851467623,127.2111894633
27557,남양주시,모락식당,경기도 남양주시 와부읍 도곡리 602-4번지,031-577-9992,37.5766446820,127.2292177897
2417,남양주시,아리랑한식뷔페,경기도 남양주시 일패동 72번지,031-511-5432,37.6265090696,127.1896788895
2419,남양주시,쿠우쿠우호평점,경기도 남양주시 호평동 639번지,031-511-6275,37.6556538190,127.2440773974
2420,남양주시,크리미부어크,경기도 남양주시 호평동 269-1번지,031-559-3884,37.6620816694,127.2488739869
2422,남양주시,남양주축협한우명가,경기도 남양주시 화도읍 창현리 555-4번지,031-560-4812,37.6465592026,127.3054005058
2424,남양주시,만리장성,경기도 남양주시 진건읍 사능리 600-3번지,031-573-2006,37.6513470974,127.1784772633
2426,남양주시,소담촌 마석점,경기도 남양주시 화도읍 마석우리 541-1번지,031-592-8545,37.6582868831,127.3007328844
28383,남양주시,카초에페페,경기도 남양주시 다산동 6085번지,0507-1316-8265,37.6233919049,127.1514686305
26512,남양주시,텍사스로드하우스남양주점,경기도 남양주시 다산동 6141번지,031-525-2170,37.6161029057,127.1524431285
26514,남양주시,피자오현대프리이엄아울렛다산점,경기도 남양주시 다산동 6141번지,,37.6161029057,127.1524431285
35727,남양주시,차우차이,경기도 남양주시 평내동 586-3번지,031-593-8881,37.6465971206,127.2366949563
30042,남양주시,백번가 코다리 남양주점,경기도 남양주시 수석동 203번지,031-556-5555,37.5863667249,127.1710549483
29178,남양주시,평내복이와요,경기도 남양주시 평내동 572-5번지,031-592-8330,37.6434935319,127.2313783755
29181,남양주시,백년갈비다산점,경기도 남양주시 다산동 6088-1번지,031-565-1212,37.6225564412,127.1524130854
28107,남양주시,김삿갓밥집(본점),경기도 남양주시 화도읍 구암리 473-7번지,,37.6643587239,127.3614449834
28109,남양주시,햇반,경기도 남양주시 화도읍 금남리 511-19번지,031-591-5554,37.6349741836,127.3533618149
28111,남양주시,굴뚝능이버섯백숙,경기도 남양주시 화도읍 묵현리 232-1번지,,37.6600734449,127.2914085065
29182,남양주시,청정제주뒷고기,경기도 남양주시 화도읍 마석우리 557-3번지,031-594-9931,37.6569083540,127.3010426741
29183,남양주시,근영농산㈜,경기도 남양주시 화도읍 금남리 300번지,031-592-0561,37.6362022678,127.3480210419
29184,남양주시,청록야생촌,경기도 남양주시 화도읍 금남리 273번지,031-591-5360,37.6459704747,127.3607083279
2420,남양주시,크리미부어크,경기도 남양주시 호평동 269-1번지,031-559-3884,37.6620816694,127.2488739869
2422,남양주시,남양주축협한우명가,경기도 남양주시 화도읍 창현리 555-4번지,031-560-4812,37.6465592026,127.3054005058
28377,남양주시,바다향기,경기도 남양주시 별내동 932-1번지,031-575-1636,37.6577862059,127.1247445506
28379,남양주시,별난고기,경기도 남양주시 별내동 945번지,031-571-3888,37.6588611944,127.1254987517
28381,남양주시,춘향골남원추어탕,경기도 남양주시 와부읍 덕소리 512-6번지,031-577-8866,37.5851467623,127.2111894633
2423,남양주시,㈜더 늘봄,경기도 남양주시 진접읍 팔야리 733-1번지,031-571-8686,37.7493163194,127.2074650581
2424,남양주시,만리장성,경기도 남양주시 진건읍 사능리 600-3번지,031-573-2006,37.6513470974,127.1784772633
2425,남양주시,별미지교,경기도 남양주시 화도읍 묵현리 23번지,031-592-1789,37.6675177904,127.3014338939
2426,남양주시,소담촌 마석점,경기도 남양주시 화도읍 마석우리 541-1번지,031-592-8545,37.6582868831,127.3007328844
2427,남양주시,맷돌36숯불갈비,경기도 남양주시 화도읍 마석우리 514-13번지,031-593-1511,37.6580785222,127.2948606613
2429,남양주시,더만족해(The 만족해),경기도 남양주시 평내동 578-3번지,031-593-7885,37.6454215274,127.2349761137
2431,남양주시,(주)광릉불고기,경기도 남양주시 진접읍 팔야리 778-9번지,031-527-6631,37.7450001929,127.2079587740
2433,남양주시,두끼평내호평점,경기도 남양주시 호평동 640번지,031-593-2770,37.6550950658,127.2441133261
2435,남양주시,삼성웰스토리㈜비전힐스CC,경기도 남양주시 화도읍 녹촌리 산52-1번지,031-595-2003,37.6480531710,127.2691557768
2437,남양주시,압소담,경기도 남양주시 수석동 159번지,02-558-5290,37.5862704140,127.1720747556
2438,남양주시,동강의 향기,경기도 남양주시 수석동 162-8번지,031-528-0833,37.5864077834,127.1728556818
2440,남양주시,초대,경기도 남양주시 수석동 183번지,031-555-7318,37.5856110197,127.1715679610
2442,남양주시,카페수석동198,경기도 남양주시 수석동 198번지,031-557-0661,37.5857624176,127.1709103643
20635,남양주시,유락,경기도 남양주시 진접읍 장현리 695-1번지,031-529-8847,37.7136958210,127.1797170365
32999,남양주시,프라움레스토랑,경기도 남양주시 와부읍 도곡리 504-41번지,031-272-7000,37.5685094872,127.2270504239
35509,남양주시,족발야시장 남양주금곡점,경기도 남양주시 금곡동 427-27번지,031-559-4969,37.6339018601,127.2080314376
32188,남양주시,참치자객,경기도 남양주시 평내동 579번지,031-590-8859,37.6466740514,127.2348242997
32189,남양주시,설악만,경기도 남양주시 별내면 청학리 218-2번지,031-590-8859,37.7074537151,127.1231782544
28384,남양주시,참치한상,경기도 남양주시 다산동 6054-3번지,031-556-4300,37.6252047918,127.1549392076
2445,남양주시,삼다도,경기도 남양주시 수석동 195번지,031-566-5885,37.5860065681,127.1711924505
20638,남양주시,참능이,경기도 남양주시 호평동 674-4번지,031-592-0560,37.6560559128,127.2551636973
20639,남양주시,귀품찬곽만근숯불구이전문점,경기도 남양주시 와부읍 덕소리 86번지,031-576-6780,37.5897118787,127.2242885104
20641,남양주시,화덕을맛난생선,경기도 남양주시 평내동 152-19번지,031-591-6111,37.6516772607,127.2433201675
20643,남양주시,동동국수집,경기도 남양주시 와부읍 팔당리 747-4번지,031-576-1588,37.5571560649,127.2365910761
24818,남양주시,석화,경기도 남양주시 화도읍 묵현리 211번지,031-591-8287,37.6636076028,127.2919201770
24819,남양주시,제이디,경기도 남양주시 진접읍 금곡리 1082-5번지,031-575-7892,37.7120043784,127.1875754710
35728,남양주시,토방촌,경기도 남양주시 수석동 155번지,031-555-5575,37.5863854773,127.1713153753
2417,남양주시,아리랑한식뷔페,경기도 남양주시 일패동 72번지,031-511-5432,37.6265090696,127.1896788895
2419,남양주시,쿠우쿠우호평점,경기도 남양주시 호평동 639번지,031-511-6275,37.6556538190,127.2440773974
20635,남양주시,유락,경기도 남양주시 진접읍 장현리 695-1번지,031-529-8847,37.7136958210,127.1797170365
20637,남양주시,연안식당호평점,경기도 남양주시 호평동 632-14번지,031-594-6506,37.6539715033,127.2414076918
20639,남양주시,귀품찬곽만근숯불구이전문점,경기도 남양주시 와부읍 덕소리 86번지,031-576-6780,37.5897118787,127.2242885104
20641,남양주시,화덕을맛난생선,경기도 남양주시 평내동 152-19번지,031-591-6111,37.6516772607,127.2433201675
20642,남양주시,보쌈제복다산역점,경기도 남양주시 다산동 6087번지,031-554-4133,37.6231865382,127.1521268497
20644,남양주시,올리앤다산점,경기도 남양주시 다산동 6237-1번지,031-567-9008,37.5997163202,127.1745306821
28380,남양주시,동경참치,경기도 남양주시 호평동 632-11번지,031-559-6898,37.6539909943,127.2420764943
28381,남양주시,춘향골남원추어탕,경기도 남양주시 와부읍 덕소리 512-6번지,031-577-8866,37.5851467623,127.2111894633
28382,남양주시,지호한방삼계탕(덕소점),경기도 남양주시 와부읍 도곡리 566-1번지,031-576-3339,37.5757846001,127.2275674673
28384,남양주시,참치한상,경기도 남양주시 다산동 6054-3번지,031-556-4300,37.6252047918,127.1549392076
34314,남양주시,지호한방삼계탕(평내점),경기도 남양주시 평내동 152-19번지,031-591-6111,37.6516772607,127.2433201675
35509,남양주시,족발야시장 남양주금곡점,경기도 남양주시 금곡동 427-27번지,031-559-4969,37.6339018601,127.2080314376
20636,남양주시,올리앤진접점,경기도 남양주시 진접읍 금곡리 1038-2번지,031-528-4742,37.7194772934,127.2018409832
20638,남양주시,참능이,경기도 남양주시 호평동 674-4번지,031-592-0560,37.6560559128,127.2551636973
20640,남양주시,남도사랑채,경기도 남양주시 와부읍 덕소리 567-3번지,031-576-0589,37.5849093862,127.2099558150
20642,남양주시,보쌈제복다산역점,경기도 남양주시 다산동 6087번지,031-554-4133,37.6231865382,127.1521268497
20644,남양주시,올리앤다산점,경기도 남양주시 다산동 6237-1번지,031-567-9008,37.5997163202,127.1745306821
32188,남양주시,참치자객,경기도 남양주시 평내동 579번지,031-590-8859,37.6466740514,127.2348242997
32189,남양주시,설악만,경기도 남양주시 별내면 청학리 218-2번지,031-590-8859,37.7074537151,127.1231782544
29180,남양주시,상도늘보리(남양주호평점),경기도 남양주시 호평동 273-1번지,031-593-7440,37.6618128602,127.2496231985
24817,남양주시,가림,경기도 남양주시 평내동 586-3번지,031-593-8881,37.6465971206,127.2366949563
30210,남양주시,지호한방삼계탕 다산신도시점,경기도 남양주시 다산동 6089-1번지,031-566-1423,37.6235410930,127.1531564213
29682,남양주시,철수네뽕잎칼국수호평점,경기도 남양주시 호평동 626-2번지,031-511-5779,37.6544930579,127.2408503772
17034,남양주시,딩딩,경기도 남양주시 평내동 582-5번지,031-594-1133,37.6464148262,127.2357887496
28378,남양주시,금도참치,경기도 남양주시 진접읍 연평리 61-6번지,031-571-3690,37.7108952128,127.1839949720
28106,남양주시,리얼파스타평내점,경기도 남양주시 평내동 565-2번지,,37.6445783582,127.2368041005
28107,남양주시,김삿갓밥집(본점),경기도 남양주시 화도읍 구암리 473-7번지,,37.6643587239,127.3614449834
28109,남양주시,햇반,경기도 남양주시 화도읍 금남리 511-19번지,031-591-5554,37.6349741836,127.3533618149
28111,남양주시,굴뚝능이버섯백숙,경기도 남양주시 화도읍 묵현리 232-1번지,,37.6600734449,127.2914085065
2445,남양주시,삼다도,경기도 남양주시 수석동 195번지,031-566-5885,37.5860065681,127.1711924505
28383,남양주시,카초에페페,경기도 남양주시 다산동 6085번지,0507-1316-8265,37.6233919049,127.1514686305
32999,남양주시,프라움레스토랑,경기도 남양주시 와부읍 도곡리 504-41번지,031-272-7000,37.5685094872,127.2270504239
35728,남양주시,토방촌,경기도 남양주시 수석동 155번지,031-555-5575,37.5863854773,127.1713153753
30042,남양주시,백번가 코다리 남양주점,경기도 남양주시 수석동 203번지,031-556-5555,37.5863667249,127.1710549483
